Alias,CDM_page_id,CDM_field,Value
pioneers,1921,fula,"We are governed by the laws of Michigan except a few alterations a-dapted to our local situation which were [passed?] by the Territorial Legislation. Their laws are modelled after the laws of New York and in many cases are exact copies. so that I feel more at home than in Illinois, though before I left Peoria I had become better acquainted with their laws than many of their old lawyers. Burlington which is twenty miles from here is the temporary seat of Government it contains about 800 inhabitants, this place is 20 miles north of the mouth of the Des Moines and contains about 400 inhabitants. 12 miles below here is fort Des Moines where there are two companies of dragoons stationed. Blackhawk has a [illegible] or cabin about six miles south. There is no more danger to be apprehended from Indians than there is from the Dutch in Columbia Co. In beauty of situation Fort Madison will compare with any place I have seen in the far west except Peoria. it has the advantage over Peoria in the broad Mississippi and is I should think a healthier location. the character of the population is not of that lawless character which is imagined at the east. & for what I can at present see there is as much morality & honesty among the settlers as in the same number of persons in New York. many of the emigrants are from New York & the Eastern States [illegible] bring with them their manners habits & customs. the coming of spring & summer will add greatly to the population in this region. it is now estimated at 10000 west of the river & in 1832 there was scarcely a white man between the [illegible] & the Des Moines. the Winter has been unusually cold but the river is now breaking up & steamboats are expected in the course of a week. last year there were fifteen steam boats engaged in the trade on the Upper Mississippi. it is said there will be more this year. I am glad to hear that Edward will weather the Storm of the [Money?] [illegible]. I had a good many fears on his account. it gives me much pleasure to hear William is doing so well. but much more to learn from your letter that you continue to enjoy comparatively good health. I shall look with a great deal of interest for your next letter & nothing would gratify me more than to obtain your views upon the subject you mentioned. a subject which I have thought much about for several years. I am in good health well pleased with my boarding house and pass my time as pleasantly as I ever did. always finding something to do or busying myself with my books. I should write more in detail but I reserve something for a letter which I am preparing for Martin Stewart. Give my love to William Rufus & the rest of the family. Yours affectionately Henry Eno [L.?] Eno"
pioneers,1924,fula,recently come in and settled here he is a lawyer about 40 years old & intends practicing his profession. I am glad he has come for he will make business for me. I send this letter to New York by a gentleman who is now waiting for a Steamboat in the hopes it will reach you sooner than by mail. I will write to William in a day or so. Give my love to all. Yours Affectionately Henry Eno [I.?] Eno
pioneers,2513,fula,Philadelphia May the 29 1864 My dear son Henry And daughter Climena I will try to wright A few lines to you to let you know that we Are all well and hope that this will find you the same henry wanted to know what girl we had hired delia [mott?] came here to work last first day she worked two days and was taken sick and left now we have no one we have commenct makeing cheese we milk twenty one cows and have  [illegible] in family grandmother is here yet and [willy?] has been back from sams twoo weeks father has a boy hire to work in the [illegible] yard I think we have [illegible] to doo uncle simeon is About the same tell katy that she must not get out of patience About there goods [oliver?] expects to get them started next month if nothing Happens
pioneers,2562,fula,Watsons wife has been here [fome?] twoo months A go she said that they were acomeing to visit you this winter Naylor lives with them and His wife is Agoing out there this winter or spring she dont know which yet their liveing to her farthers I have not seen her baby yet hams wife has got A girl About twoo monts old And Mary jane waful has got another boy five weeks old frank Skinner is liveing with aunt lydia this winter and goes to skool our folks has got four fat hogs in the pen waiting for A better price they was Offerd seventeen dollars per hundred last fall but now it is [illegible] we have got
pioneers,2784,fula,"""lovely"" evening. I wished that you were here last eve that we might enjoy the nice moon on the river boating. We have had very little if any frost yet Hatties flowers are very nice she just came in with a boquette and said she wishes she could send it to you . Has [illegible] Collins gone west yet? dont forget to have her stop and see us if convenient did you find out the name of the place she goes to?  I suppose Uncle Tom was not badly hurt or you would have said something about him. I am glad Jule is doing so well. I would write to her but I let her have a little money last spring and if I do am afraid she may think I want it. Dont say any thing about it though for Jule might not like to have any one know that she got money of me. It was only a very small amt any way"
pioneers,2785,fula,"Independence Ia
Jany 10.86
Dearest Cousin Min:
I came very near not getting your big letter in time to answer it to day we have been having a regular western blizzard for the past few days so that there was no trains from the east from Thursday till late last eve when your letter came I was at the office waiting for it and glad I was not to be deseppointed again I would have been lost today if I did not write
Write as long a letter as you can they are always too short for me so I have to read them a good many times to make up With Love  Mell"
pioneers,2786,fula,to you. You did first rate in writing two letters in reply to my two. much obliged to you Coz you are indeed a good cousin to me Min. It is most awful cold here now the thermometer has not been above 20º to day and was 28º below this morning with the wind blowing hard it comes hard being about the first cold weather we have had. I dont mind it much as I am dressed warmer than any winter before I thought if I was obliged to spend the winter in this climate I would try and keep warm if clothes
pioneers,2787,fula,would do it. While I am writing Hattie is trying to find you some cards for your picture book I should judge from the stack she is putting aside that you will get quite an addition to your stock of pictures. Hattie has her book most done. I am very glad you like your book I like it splendid the first time reading one is apt to become so interested in the story that they loose many of the beautiful thoughts expressed it is a good book to read aloud the last time I read it was at Alden last spring My cousin from N.Y. and
pioneers,2788,fula,and I was out to an uncles in the country a few days and it was so cold we had to stay in the house so we read Lucile aloud she thought it was immence. I was some afraid you might have it. I have my broom hung up very conspcous every body admires it and I am afraid I will ware my coat out I brush it so much that would be too bad wouldnt it. I hope you will be able to get those photos taken soon. I want to see you so bad or your
pioneers,2789,fula,"picture. Now about mine I am going to get as soon as that mustache gets a little more visable I am realy quite proud when I think how well I will look when it gets it ""work in"" a little better at present I have very little to say but if this cold snap does not use the young and tender thing up entirely I think in about six weeks more I will be able to send you a picture of as fine an article in the way of a mustache as any of the eastern boys can produce. So my dear girl try and be patient remember it takes a good deal of patience"
pioneers,2790,fula,"to raise one of the things in the mean time dont miss an opportunity to get your picture taken I know all about your ""bad looks"" Min but I tell you I will be glad to get the picture just the same You can rest assured you will always look most awful good to me any way coz it does well enought to tell  how homly you are your self but would it be safe for any one else to say the same Hattie wants to know if you can find out whether Jean owes her a letter or if it is the other way she has forgotten whether she answered her letter or not"
pioneers,2791,fula,"Independence Ia
Jany 24.86
My Dear Cousin Minnie:
One more i got your letter just in time to answer it Sunday We have had another snow blockade with no mail from any where from Thursday till yesterday after noon but the  longed for letter got around all o.k. and of course the corners of my mouth got back to their normal place and your cousin was him self once more. Hattie is having a time with the head ache since yesterday is better
I will send you a little boquete Hatties primroses are very pretty. Love to all  write Sunday  Yours as ever  Mell"
pioneers,2792,fula,though this after noon We were very much grieved to hear of Aunt Myras illness and hope that Jule wont wont have the misfortune to have the fever too for poor girl she has most all the trouble she can stand now. I guess though for that matter Aunt Myra has her share too. No we had heard nothing of it till your letter. You must try and get in all the news for your letters are all the means we have now of keeping posted. I cant write to them all and Hattie finds it very hard to write so the consequence is that all the news we get you write. I hope little Bessie wont have a very
pioneers,2793,fula,hard time with her fever. If they have it east no harder than it has been here this fall and winter there wont be much danger but she will come out all right. But it is a terrible disease at first and I cant blame any one for worrying. So Coz Min. you realy do get a little blue and anxious if you dont here from the west at the appointed time Well coz I can only say that I am gratified to think that my letters do afford you to some degree the same pleasure that yours do me So you think Min that I dont know you very well Now I will bet you that I do. I know you better
pioneers,2794,fula,than you think and you will find when we meet again that what I say is true that we have got pretty thouroughly acquainted with our two years and more of correspondence. Now honestly cousin dont you feel that you know me pretty well of course we got very well acquainted while I was there (we improved the time) but dont you feel that you know me better for our correspondence Yes you are eminantly correct cousins are a great institution comes awful handy some times dont it I know I have one cousin that I did not know any thing about a few years ago but I tell
pioneers,2795,fula,"Independence Ia
Febry 21.86
Dearest Cousin Min:
I am very sorry I assure you to be obliged to disappoint you again on my picture I meant as much as could be to get it taken so as to send it this time but was too busy to get it taken at the time I had set for having it done but I can promise you the picture of that mustache next time I write you for sure. So cousin Min you will let me off this time wont you?"
pioneers,2796,fula,In the mean time you see I will have time to apply more cream and coax my mustache along a little better. Now Minnie in regard to your mailing my letters as much as I like  to get them at the appointed time I can see that it must be difficult to get them to the office always just as you would like to and I will always make an allowance on that account If I get them in time I shall answer Sunday and if not I will answer as soon as I can after I do get them. I am very sorry Cousin if I hurt your feelings in what I said last time. I certainly did
pioneers,2797,fula,"not in tend to of course I know you like to hear from me but what I meant had reference to the future cant you see that you may become so situated that our correspondence would be inconvenient to you or there might be some young man in the scrape and it would not be just the thing for a a ""cousin"" like me to be quite so ""sweet"" on you. Excuse me for talking quite so plain but I dont wish to be miss under stood. I am sure I did not  under stand you when you spoke of my wishing to be excused when you went to work and I dont know as I do now but if you had"
pioneers,2798,fula,"any thoughts that because you had to work or was a ""laboring girl"" I would think any less of you and wish to be excused on that account all I have to say is that I think too much of you Minnie to have any thing of that kind alter my feelings towards you. Labor is honorable and it makes more of a man or woman of one to have to depend on their own labor in some degree. Any way Coz you have my sympathy I know all this must make you feel very bad and blue but look on the bright side it will come out all
Please pretty please write a good long letter now wont you coz? no matter if you dont have any thing to say fill it in some way. I can tell you I will appreciate it just try and see. With Lots of Love Mell"
